법정동시군구코드,시군구,법정동,지번,단지명,전용면적,계약년도,계약월,계약일,거래금액,층,건축년도,해제여부,해제사유발생일,거래유형,중개사소재지,매도자,매수자,자치구
11500,강서구,가양동,1480-5,이스타빌1차,27.0,2024,9,26,10800,9,2002,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,마곡동,739-2,우성르보아투,20.24,2024,9,30,12200,12,2015,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,마곡동,760-2,마곡나루역캐슬파크,23.39,2024,9,26,22000,13,2016,None,None,중개거래,서울 강서구,개인,법인,강서구
11500,강서구,마곡동,760-2,마곡나루역캐슬파크,23.39,2024,9,26,22000,12,2016,None,None,중개거래,서울 강서구,법인,법인,강서구
11500,강서구,마곡동,776,마곡 파크뷰 대방디엠시티 오피스텔,21.2509,2024,9,30,18500,12,2019,None,None,중개거래,서울 강서구,개인,법인,강서구
11500,강서구,마곡동,760,마곡나루역보타닉푸르지오시티,19.96,2024,9,25,16000,11,2017,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,마곡동,760-2,마곡나루역캐슬파크,23.39,2024,9,25,22000,7,2016,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,마곡동,760-2,마곡나루역캐슬파크,23.39,2024,9,30,21000,4,2016,None,None,중개거래,서울 강서구,개인,법인,강서구
11500,강서구,등촌동,628-18,트라비하우스,57.76,2024,9,14,31500,5,2005,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,마곡동,758-2,마곡일성트루엘플래닛,21.43,2024,9,25,14500,6,2016,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,가양동,1479-8,동양 트레벨 스카이 오피스텔,26.96,2024,9,13,11900,12,2003,None,None,중개거래,서울 강서구,법인,개인,강서구
11500,강서구,마곡동,760,마곡나루역보타닉푸르지오시티,21.89,2024,9,26,19500,4,2017,None,None,중개거래,서울 강서구,개인,공공기관,강서구
11500,강서구,마곡동,758-2,마곡일성트루엘플래닛,21.27,2024,9,25,15000,4,2016,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,마곡동,739-2,우성르보아투,20.24,2024,9,6,12400,6,2015,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,방화동,621-2,벤처오피스텔,30.34,2024,9,30,11300,7,2003,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,마곡동,760-2,마곡나루역캐슬파크,23.39,2024,9,26,19000,4,2016,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,방화동,620-175,공항오피스텔,28.65,2024,9,24,8500,3,2001,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,화곡동,936-1,골든팰리스,22.57,2024,9,27,28000,10,2024,None,None,직거래,None,개인,개인,강서구
11500,강서구,가양동,1479-8,동양 트레벨 스카이 오피스텔,26.96,2024,9,26,12200,9,2003,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,마곡동,758-2,마곡일성트루엘플래닛,21.27,2024,9,30,15000,12,2016,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,마곡동,760,마곡나루역보타닉푸르지오시티,22.76,2024,9,26,22000,13,2017,None,None,중개거래,서울 강서구,개인,법인,강서구
11500,강서구,마곡동,760,마곡나루역보타닉푸르지오시티,32.88,2024,9,24,37000,8,2017,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,등촌동,684-3,대룡드림타워-1,34.71,2024,9,3,15800,3,2004,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,화곡동,1111-4,포유,17.92,2024,9,26,13500,6,2018,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,등촌동,648-6,비원오피스텔,36.99,2024,9,26,16200,9,2004,None,None,중개거래,"서울 강서구, 서울 양천구",개인,개인,강서구
11500,강서구,염창동,266-12,한빛어반뉴스토리,28.69,2024,9,27,23800,4,2018,None,None,중개거래,서울 양천구,개인,법인,강서구
11500,강서구,염창동,266-12,한빛어반뉴스토리,28.69,2024,9,27,23800,4,2018,O,24.09.27,중개거래,서울 양천구,개인,법인,강서구
11500,강서구,마곡동,776-2,마곡센트럴대방디엠시티오피스텔,30.8365,2024,9,23,24000,10,2017,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,마곡동,797-14,힐스테이트에코마곡,24.09,2024,9,24,17700,11,2016,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,등촌동,636-1,(636-1),30.24,2024,9,24,10000,6,1997,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,마곡동,784-9,마곡오드카운티2차,17.36,2024,9,22,13500,9,,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,등촌동,510-2,한울팰리스,39.6,2024,9,23,26500,2,2017,None,None,중개거래,"경기 성남시 중원구, 서울 양천구",개인,개인,강서구
11500,강서구,마곡동,758,마곡시티오피스텔,24.4,2024,9,4,16500,8,2016,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,화곡동,72-3,우장산투웨니퍼스트,29.21,2024,9,14,20000,5,2018,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,마곡동,773,힐스테이트 에코 마곡역,19.967,2024,9,9,18300,12,2017,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,마곡동,797-14,힐스테이트에코마곡,24.09,2024,9,4,17900,9,2016,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,마곡동,795-5,마곡사이언스파크뷰,25.16,2024,9,20,17800,9,2016,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,마곡동,776,마곡 파크뷰 대방디엠시티 오피스텔,21.0161,2024,9,10,18000,4,2019,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,화곡동,1110,연우넥스트파크뷰,15.29,2024,9,19,15000,12,2019,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,마곡동,760,마곡나루역보타닉푸르지오시티,22.17,2024,9,19,18000,9,2017,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,마곡동,760-1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,21.608,2024,9,3,16500,12,2017,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,등촌동,721,동양하우징,37.82,2024,9,13,27800,4,2019,None,None,중개거래,"서울 강서구, 서울 양천구",개인,개인,강서구
11500,강서구,등촌동,633-24,등촌동 Y HAUS 오피스텔,29.07,2024,9,4,25000,4,2020,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,등촌동,631,등촌동두산위브센티움,28.45,2024,9,10,16250,3,2004,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,등촌동,631,등촌동두산위브센티움,43.11,2024,9,11,26300,8,2004,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,마곡동,760,마곡나루역보타닉푸르지오시티,22.2,2024,9,12,20500,11,2017,None,None,직거래,None,개인,개인,강서구
11500,강서구,방화동,829,오피앙2,22.5,2024,9,11,7500,6,2002,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,마곡동,739-4,마곡 헤리움1차,29.14,2024,9,5,17600,5,2015,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,마곡동,773,힐스테이트 에코 마곡역,19.967,2024,9,11,17500,6,2017,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,방화동,849,벽산에어트리움,35.41,2024,9,3,18000,9,2003,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,방화동,619-68,에어포스빌,20.79,2024,9,2,8150,5,2003,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,화곡동,920-16,청솔펠리스,19.92,2024,9,4,9550,5,2012,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,화곡동,920-16,청솔펠리스,20.19,2024,9,4,9550,5,2012,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,화곡동,920-16,청솔펠리스,20.19,2024,9,4,9550,5,2012,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,마곡동,739-4,마곡 헤리움1차,24.07,2024,9,2,15600,13,2015,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,마곡동,760-1,힐스테이트에코 마곡나루역 라마다앙코르 서울마곡,21.502,2024,9,6,18000,11,2017,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,방화동,619-68,에어포스빌,20.79,2024,9,2,8150,5,2003,O,24.09.09,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,마곡동,773-3,힐스테이트에코동익,30.69,2024,9,2,29000,13,2017,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,마곡동,773-3,힐스테이트에코동익,24.57,2024,9,5,20000,4,2017,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,등촌동,656,경동미르웰한올림,16.19,2024,9,3,12900,2,2016,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,등촌동,649-14,우림보보카운티뷰,27.36,2024,9,2,14300,8,2004,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,마곡동,758-2,마곡일성트루엘플래닛,21.43,2024,9,2,14600,7,2016,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,마곡동,758,마곡시티오피스텔,24.4,2024,9,2,16500,11,2016,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,마곡동,776-2,마곡센트럴대방디엠시티오피스텔,30.8365,2024,10,14,24300,14,2017,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,가양동,1480-1,이스타빌2차,34.0,2024,10,31,15100,3,2003,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,가양동,1480-1,이스타빌2차,34.0,2024,10,31,15100,3,2003,O,24.12.11,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,방화동,620-175,공항오피스텔,21.42,2024,10,30,6900,4,2001,None,None,중개거래,서울 강서구,개인,법인,강서구
11500,강서구,화곡동,1032-17,양지,29.95,2024,10,23,48700,12,2023,None,None,직거래,None,개인,개인,강서구
11500,강서구,등촌동,628-16,강변샤르망1단지,63.16,2024,10,31,49500,6,2005,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,마곡동,739-2,우성르보아투,20.24,2024,10,29,12200,6,2015,None,None,중개거래,서울 강서구,개인,개인,강서구
11500,강서구,화곡동,924-2,(924-2),36.12,2024,10,31,11700,7,1996,None,None,중개거래,서울 강서구,개인,개인,강서구
